w przedmioty,theme in,
w przedsiębiorstwach,for businesses,
w przeglądzie,in review,
w przemyśle,in the industry,
w przepisach,in article,
w przepływie,the transfer,
w przestrzeni,in space,
w przeszłości,in the past,
w przewidywalny,in a predictable,
w przewodach,lead in,
w przewodniku,in the guide,
w przygotowaniach,in the preparation,
w przygotowanie,in the preparation,
w przygotowaniu,preparing for,
w przypadkach,the case,
w przypadku,in the case,
w przypisie,in footnote,
w przyszłej,for future,
w przyszłości,the future,
w przyszłość,future developments in,
w przyszłych,in future,
w przyszłym,in future,
w publicznej,public dialogue on,
w punkcie,on article,
w punktach,in article,
w radzie,the council,
w ramach,the framework,
w raporcie,in the report,
w raportach,into account,
w razie,in the case,
w realizację,in the implementation,
w realizacji,the implementation,
w regionach,region lagging,
w regionalnym,the regional,
w regionie,in the area,
w regulaminie,in the rules,
w regularnych,at regular,
w regularnym,within the euâs regular,
w rejestrze,recorded in,
w rejonie,in the region,
w relacjach,into account,
w republice,in the republic,
w rezolucjach,resolution on,
w rezolucji,in council resolution,
w rezultacie,resulting in,
w rio,in rio,
w rocznym,in the annual,
w rodzaju,in line,
w roku,year for,
w rolnictwie,in agriculture,
w rozdziały,in article,
w rozporządzeniu,in regulation,
w rozwiązywaniu,in solving,
w rozwoju,progress in,
w rozwój,the development,
w równym,at regional level,
w różne,in different,
w różnorodnych,for diverse,
w różnych,in the different,
w rynku,market for,
w rządzie,within the government,
w rzeczywistości,in fact,
w sąsiednich,in the neighbouring,
w sąsiedztwie,in the vicinity,
w sekcji,in section,
w sektorach,trade in,
w sektorze,in the area,
w serii,in the series,
w sieci,in web,
w sierpniu,in august,
w siódmym,within the seventh,
w skali,global scale,
w skardze,complaint in,
w skład,on the composition,
w składzie,in atmospheric composition,
w skoordynowany,in a coordinated,
w skrajnych,in extreme,
w sobie,in itself,
w specjalnej,on the special,
w specjalnym,in particular,
w społeczeństwie,in society,
w sposób,a way,
w spotkaniu,meeting in,
w spójny,in a coherent,
w spójnych,within the coherent,
w sprawach,action in,
w sprawie,in the case,
w sprawozdaniach,into account,
w sprawozdaniu,in the report,
w sprzeczności,in conflict,
w sprzedaży,for sale,
w stanie,in order,
w statucie,in the statute,
w stolicy,in the capital,
w stosowny,suitable for,
w stosownych,for appropriate,
w stosownym,appropriate arrangements for,
w stosunkach,in contacts,
w stosunku,in relation,
w strategicznych,in the strategic,
w strategicznym,strategic interest in,
w strategii,the lisbon strategy,
w strefach,in each zone,
w strefie,in the zone,
w strukturze,in the structure,
w suchej,in dry,
w sumie,in the total,
w swoich,in their,
w swoim,in its,
w swój,in its,
w swych,in their,
w swym,in its,
w system,system into,
w systematycznych,in anthropogenic emissions consistent,
w systemie,system in,
w systemy,system in,
w sytuacjach,situation will prevail for,
w szczególnych,in specific,
w szerokim,in full,
w szkole,at school,
w szkoleniu,in the training,
w szkolnictwie,in higher education,
w szkołach,school projects in,
w szybki,in rapid,
w ścisłej,in close,
w ścisłym,in close,
w średnim,at relatively high,
w środkach,in the medium,
w środku,in the centre,
w środowisku,the environment,
w światowej,in world,
w światowym,in global,
w świecie,at world,
w świetle,in the light,
w taki,in such,
w takich,at such,
w takie,in such,
w takim,for so,
w tampere,in tampere,
w te,for that,
w temperaturze,at a temperature,
w ten,in this,
w terenie,at field,
w terminach,date on,
w terminie,within the time,
w testowanie,in testing,
w testowaniu,in the testing,
w to,in this,
w toku,in line,
w trakcie,in section,
w traktacie,the treaty,
w traktowaniu,in the treatment,
w transporcie,for transport,
w trójstronnym,in a tripartite,
w trudnej,into a difficult,
w trzech,in three,
w trzeciej,in the third,
w trzecim,in the third,
w trzyletnim,for three-year,
w turystyce,for tourism,
w tworzenie,in the formation,
w tworzeniu,in making,
w tych,in those,
w tym,to in,
w uczeniu,for lifelong learning,
w umowie,agreement in,
w unii,in the union,
w ustawa,act on,
w ustępie,in paragraph,
w uzasadnionych,in justified,
w użyciu,in the use,
w vet,at vet,
w walce,in the fight,
w walkę,for fighting,
w warstwie,quality guidelines for,
w warsztacie,workshop in,
w warunkach,in different regional conditions,
w ważny,important mechanism for,
w wiedzy,knowledge on,
w wiele,in many,
w wielojęzycznym,in a multilingual,
w wielostronnym,in the multilateral,
w wielu,in many,
w większości,in most,
w wodach,water or on,
w wodę,on water,
w wodzie,in water,
w wolnym,in the free,
w wyborze,alternative fuels for,
w wyjątkowych,in exceptional,
w wykazie,listed in,
w wymianie,exchange on,
w wyniku,results at,
w wypadku,in the event,
w wysoce,in a highly,
w wysokim,at high,
w wysokości,at university level,
w wystarczająco,in a sufficiently,
w zakres,scope for,
w zakresie,in the sphere,
w zależności,in relation,
w załącznikach,in annex,
w załącznikiem,in accordance with annex,
w załączniku,in annex,
w zamkniętym,in a closed,
w zapobieganiu,in the prevention,
w zarządzaniu,in its governance,
w zasadzie,in principle,
w zastosowaniu,in implementation,
w zawiadomieniu,in the notification,
w zawiesinach,in suspension,
w zgodzie,in accordance,
w zgromadzeniu,at the parliamentary assembly,
w zielonej,in the green,
w zmianach,on climate change,
w znaczący,a meaningful,
w znacznym,significant role in,
w zwalczanie,combating illicit trafficking in,
w zwalczaniu,in combating,
w związku,on european union,
w żaden,in any,
w żadnej,in any,
w żadnym,in any,
w życie,for energy,
w życiu,in political life,
w żywotnym,vital interest in,
wadze migracji,importance of labour migration,
wagę do,importance to,
wagę odpowiedniego,importance of appropriate,
wagę wykształcenia,importance of education,
wagi zgodności,importance of compliance,
walczyć o,battle for,
walki przeciwko,fight against,
warsztat dwudniowy,two-day workshop,
warsztatów dwudniowych,two-day workshops,
warsztaty dwudniowe,two-day workshops,
warsztaty komisja,workshops the commission,
wartości docelowe,target value,
wartości docelowej,target value,
wartości docelowych,target value,
wartości nie,value of not,
wartości operacyjnej,operational value,
wartości ph,ph value,
wartości progowej,threshold value,
wartości programu,value of a programme,
wartości rynkowej,market value,
wartością poszczególnych,value of the individual,
wartościom docelowym,target value,
wartość kaloryczną,calorific value,
wartość normatywną,normative value,
wartość odniesienia,reference value,
wartość ph,ph value,
warunkach korzystnych,conditions which are favourable,
warunkach przy,to meet the conditions,
warunkach temperatury,conditions of temperature,
warunkach zadowalających,satisfactory conditions,
warunkach zastosowania,conditions of use,
warunkami finansowymi,financial conditions,
warunkami ogólnymi,general terms and conditions,
warunkami pogodowymi,weather conditions,
warunkami polityki,policy conditions,
warunkami redukcję,reduction under some conditions,
warunkami rynkowymi,market conditions,
warunkami społecznymi,social and economic conditions,
warunki dla,conditions for,
warunki do,conditions for,
warunki dopuszczalności,conditions of admissibility,
warunki finansowe,financial conditions,
warunki konkurencji,conditions for competition,
warunki niezbędne,conditions necessary,
warunki pracy,working conditions,
warunki prawne,legal conditions,
warunki te,those conditions,
warunki uprzedniego,conditions for prior,
warunkiem dla,condition for,
warunkiem postępu,condition to advance,
warunkiem że,condition that,
warunków do,conditions for,
warunków finansowych,financial conditions,
warunków każdej,conditions of each,
warunków klimatycznych,climatic conditions,
warunków konkurencji,conditions of competition,
warunków lokalnych,local conditions,
warunków pogodowych,weather conditions,
warunków pracy,working conditions,
warunków produkcji,production conditions,
warunków regionalnych,regional conditions,
warunków rynkowych,market conditions,
warunków społeczeństwa,conditions of civil society,
warunków wjazdu,conditions of entry,
warunków życia,living conditions,
ważną bazą,important basis,
ważną część,important part,
ważną platformą,crucial platform,
ważną rolę,important role,
ważne będzie,will be important,
ważne dla,important to,
ważne jest,is important,
ważne są,be important,
ważne spotkanie,important meeting,
ważnej polityki,important policy,
ważności głosowania,validity of a vote,
ważności mandatu,validity of the mandate,
ważność mandatu,validity of the mandate,
ważny będzie,will be important,
ważny czynnik,important factor,
ważny jest,is important,
ważny mechanizm,important mechanism,
ważny punkt,important reference point,
ważnych dla,to see more effective,
ważnych wielostronnych,important multilateral,
ważnym aspektem,important aspect,
ważnym elementem,significant component,
ważnym krajem,important country,
ważnym krokiem,important step,
ważnym narzędziem,important tool,
ważnym zadaniem,important task,
wątpliwości co,doubt as,
wciąż nie,still not,
wciąż względnie,still relatively,
wczesna diagnostyka,early diagnosis,
wczesną naukę,early language learning,
wczesne przewidywanie,early prediction,
wczesnej nauce,early language learning,
wczesnych etapach,early stage,
wczesnym etapie,early stage,
wczesnym stadium,early stage,
wdrażania enp,enp implementation,
wdrażania jej,implementation of its,
wdrażania konwencji,implementation of the convention,
wdrażania niniejszej,implementation of this,
wdrażania planu,implementation of the plan,
wdrażania polityki,policy or implementation,
wdrażania programu,implementation of the programme,
wdrażania protokołu,implementation of this protocol,
wdrażania przez,implementation by,
wdrażania są,implementation are,
wdrażania wspólnej,implementation of the common,
wdrażania wspólnych,joint implementation,
wdrażanie artykuł,implementation article,
wdrażanie będzie,implementation will,
wdrażanie enp,implementation of the enp,
wdrażanie niniejszego,implementation of this,
wdrażanie pakietu,implementation of a package,
wdrażanie przez,implementation by,
wdrażanie tego,implementation of this,
wdrażaniu enp,enp implementation,
wdrożenia enp,enp implementation,
wdrożenia już,implementation of already,
wdrożenia konwencji,implementation of,
wdrożenia niniejszego,implementation of this,
wdrożenia niniejszej,implementation of this,
wdrożenia pomocy,implementation of community assistance,
wdrożenia takich,implementation of such,
wdrożenia wspólnych,implementation of common,
wdrożenia zewnętrznej,implementation of an external,
wdrożenie enp,enp implementation,
wdrożenie kluczowych,implementation of the key,
wdrożenie niniejszego,implementation of this,
wdrożenie pomocy,implementation of the assistance,
wdrożenie programu,implementation of the programme,
wdrożenie regionalnego,implementation of the regional,
wdrożenie wspólnych,implementation of common,
według badań,to an eesc study,
według części,in proportion,
według grup,group in,
według ich,to their,
według kolejności,order in,
według krajowego,in respect of national,
według której,to which,
według których,from which,
według liczby,on the number,
według niedawnego,in a recent,
według oficjalnej,to the official,
według planu,plan in,
według postanowień,decision to,
według strony,party believes contribute to,
według szacunku,to ensure respect,
według światowego,to the world,
według źródeł,well as on,
wejścia konwencji,convention shall enter,
wejściowych danych,input reference data,
wejściu protokołu,protocol has entered,
wersji językowej,language version,
weryfikacja podstawy,verification of legal basis,
weryfikacja zgodności,verification of financial compatibility,
weryfikację projektów,verification of project,
weryfikacji dowodów,verification of the evidence,
weryfikacji powinien,verification system should,
weryfikacji technologii,technology verification,
wewnątrz gleby,in the soil,
wewnątrz parlamentu,within parliament,
wewnątrz wspólnego,within the common,
wewnątrz wspólnoty,community in,
wewnętrzna organizacja,internal organisation,
wewnętrzną organizację,internal organisation,
wewnętrznego do,internal market by,
wewnętrznego jako,internal use as,
wewnętrznego musi,internal market strategy must,
wewnętrznego rynku,internal market,
wewnętrznej zgodności,internal consistency,
wewnętrznych procedur,internal discharge procedure,
wezwanie komisji,commission in its call,
węgla badania,coal technologies research,
węgla organicznego,organic carbon,
wgląd do,access to,
wglądu do,access to,
wiadomości przez,communication by,
wiarygodne dane,reliable data,
wiarygodne partnerstwo,credible partnership,
wiążące dla,binding in or for,
wiążącego traktatu,binding international treaty,
wiążącej informacji,binding tariff information,
wiąże proces,linked the copenhagen process,
wiceprzewodniczącego komisji,vice-chairman of a committee,
widoczna polityka,visible policy,
widoczność miejsca,visibility of the site,
widocznym miejscu,visible position,
widzenia dyscyplinarnego,disciplinary point of view,
widzenia polityki,policy point of view,
widzenia rządu,view of the government,
wiedzą techniczną,technical expertise,
wiedzę naukową,scientific knowledge,
wiedzy było,learning and will,
wiedzy dla,knowledge for,
wiedzy między,of knowledge,
wiedzy może,knowledge that can,
wiedzy naukowej,scientific knowledge,
wiedzy o,knowledge about,
wiedzy od,knowledge from,
wiedzy poprzez,expertise through,
wiedzy powinna,knowledge should,
wiedzy technologicznej,technological knowledge,
wiedzy zawodowej,professional skills and knowledge,
wiek krajowa,ages a national,
wiele jest,many of which are,
wiele korzyści,much to gain,
wiele za,much too,
wielkie księstwo,grand duchy,
wielkości funduszy,amount of funding,
wielkości minimalnych,minimum adequate amount,
wielkości transportu,amount of transport,
wielofunkcyjne rolnictwo,multifunctional agriculture,
wielofunkcyjnej roli,multifunctional role,
wielojęzycznego dziedzictwa,multilingual heritage,
wielojęzycznego wspólnego,multilingual common,
wielojęzyczności jako,multilingualism as,
wielojęzyczności obejmuje,multilingualism policy encompasses,
wielojęzyczności za,for multilingualism,
wielojęzyczność umieszcza,sets multilingualism,
wielojęzyczny punkt,multilingual access point,
wielokrotnie podkreślał,repeatedly stressed,
wielostronną współpracę,multilateral cooperation,
wielostronnego procesu,multilateral consultative process,
wielostronnego wymiaru,multilateral dimension,
wielostronnych grundtvig,grundtvig multilateral,
wielostronnych ram,multilateral framework,
wielostronnym podejściu,multilateral approach,
wielu forów,many forums for,
wielu innych,many other,
wielu innym,many other,
więc być,is therefore,
więc do,therefore calls for,
więc niezbędne,therefore necessary,
większości ludności,most of the population,
większości nielegalnie,majority illegally,
większością kwalifikowaną,qualified majority,
większość jej,of its,
większość nowych,most of the new,
większość południowych,most of the southern,
większość takich,majority of such,
większość tych,most of those,
wilgotnym powietrzem,damp air,
winie bądź,guilt or otherwise,
winno poinformować,should inform,
wiodącą pozycję,leading position,
wiodącą rolę,leading role,
wiodącej roli,leading role,
wiodącym obszarem,leading research area,
wizę do,with visa,
wizja jest,vision is,
wizualne czy,visual or audiovisual,
wizyt roboczych,working visit,
wizyta robocza,working visit,
wizyty czynne,working visit,
wizyty robocze,working visit,
wizyty roboczej,working visit,
wkład dla,contribution to,
wkład finansowy,financial contribution,
wkład polityczny,political contribution,
wkład polityki,policy contribution,
wkład przez,contribution by,
wkład społeczeństwa,contribution of civil society,
wkład ten,this contribution,
wkładem wspólnoty,contribution by the community,
wkładu społeczeństwa,public's potential contribution,
wkładu wspólnoty,community contribution,
wkrótce po,soon after,
wlocie próbnika,inlet probe,
wlot próbnika,inlet probe,
wlotu sondy,inlet probe,
władz lokalnych,local authority,
władza budżetowa,budgetary authority,
władzami lokalnymi,local and regional authority,
władze lokalne,local authority,
władze mogą,authority may,
władzy budżetowej,budgetary authority,
władzy publicznej,public authority,
własne koszty,own infrastructure costs,
własnego sekretariatu,own secretariat,
własnego systemu,own system,
własnej inicjatywy,own initiative,
własności intelektualnej,intellectual property,
własności przemysłowej,industrial and commercial property,
własny koszt,own expense,
własny poziom,own level,
własnych strategii,own strategy,
własnych zasobów,own resources,
własnych zbiorowych,own collective,
właściciel mógł,owner can,
właścicielowi kiedy,owner when,
właściwa komisja,appropriate committee,
właściwa odbudowa,appropriate restoration,
właściwą komisję,appropriate committee,
właściwe dla,appropriate for,
właściwe do,competent to,
właściwe działanie,appropriate action,
właściwe informacje,appropriate information,
właściwe jest,are appropriate,
właściwe organy,competent standardization body,
właściwe oznaczenia,appropriate marking,
właściwe władze,competent authority,
właściwe wsparcie,appropriate support,
właściwe zrozumienie,proper understanding,
właściwego zaangażowania,appropriate involvement,
właściwej do,appropriate to,
właściwej komisji,appropriate committee,
właściwej koordynacji,proper coordination,
właściwej równowagi,right balance,
właściwej wartości,appropriate limit value,
właściwemu organowi,competent authority,
właściwy organ,competent authority,
właściwych organów,competent authority,
właściwych progów,appropriate threshold,
właściwym organom,competent authority,
właściwym poziomie,appropriate territorial level,
właściwym prawodawstwem,appropriate legislation,
właściwymi dla,right of access to,
właściwymi dostępnymi,appropriate means available,
włączając zwolnienia,including tax exemption,
włączenia danych,incorporation of data,
włączenia lotnictwa,incorporation of international aviation,
włączenia wszelkich,incorporation of any,
włączenie lotnictwa,inclusion of,
włączenie międzynarodowego,incorporation of international,
włączenie społeczeństwa,inclusion of,
włączeniem transportu,incorporation of air transport,
wniosek do,proposal to,
wniosek drugiej,request onto the other,
wniosek dwóch,request of two,
wniosek jednego,request of one,
wniosek jednej,request of one,
wniosek jest,shall be,
wniosek komisja,conclusion the commission,
wniosek komisji,the commission,
wniosek nie,application is not,
wniosek o,request for,
wniosek parlamentu,request by parliament,
wniosek proceduralny,procedural motion,
wniosek przed,proposal from,
wniosek przewodniczącego,request of the chairman,
wniosek rady,council request,
wniosek rzecznik,request the ombudsman,
wniosek rzecznika,request of the ombudsman,
wniosek taki,so request,
wniosek tymczasowej,request from the temporary,
wniosek właściwej,proposal under the appropriate,
wnioskami o,requested by,
wnioski do,request for,
wnioski o,motion for,
wnioski proceduralne,procedural motion,
wnioski wyniki,conclusion the results,
wnioskiem o,requested by,
wnioskodawca może,applicant may,
wnioskodawca nie,applicant is not,
wnioskodawcę do,applicant to,
wnioskodawcę o,with the applicant,
wnioskodawcy o,with the applicant,
wniosków do,request for,
wniosków komisji,proposal from its committee,
wniosków o,application for,
wniosków proceduralnych,procedural motion,
wniosku instytucja,application asking the institution,
wniosku każdej,request from either,
wniosku komisji,proposal from the commission,
wniosku o,request for,
wobec enp,to the enp,
wobec innych,towards each other,
wobec instytucji,institution to,
wobec jej,it is competent to,
wobec konferencji,to assist the conference,
wobec niego,to him,
wobec parlamentu,to parliament,
wobec takich,to such,
wobec tego,to those,
wobec testów,to animal testing,
wobec utworzenia,to the creation,
wobec wspólnego,to the eea joint,
wobec wspólnoty,the community,
wodna będzie,water quality will,
wodne już,water resources are already,
wodór produkowany,hydrogen produced,
wody powierzchniowej,surface water,
wokół wlotu,around the inlet,
woli politycznej,political will,
woli tych,this differentiation will,
wolne od,free of,
wolnego handlu,free trade,
wolnego kwasu,free sulphuric acid,
wolnego od,opening of,
wolności obywatelskich,civil liberties,
wolności podstawowych,rights and fundamental,
wolny wybór,choice of,
wolnych od,of codes of,
wolnym handlem,free trade,
wolnym handlu,free trade,
wolnym kwasie,free hydrochloric acid,
wód powierzchniowych,surface water,
wpływ globalnych,impact of the global,
wpływ ich,impact of their,
wpływ lotnictwa,impact of aviation,
wpływa nie,not only affect,
wpływać będą,will be influenced,
wpływu innych,impact of other,
wpływu lotnictwa,impact of aviation,
wpływu ochrony,impact of the preservation,
wpływu opakowań,impact of packaging,
wpływu realizacji,impact of the implementation,
wpływu różnych,impact of various,
wpływu są,be severely affected,
wpływu transportu,transport taking,
wpływu wielostronnych,impact assessments of multilateral,
wpływu zmian,climate change,
wprowadzają program,introduce a programme,
wprowadzania do,to monitor the implementation,
wprowadzania ich,implementing their,
wprowadzanie do,for the implementation,
wprowadzenie do,entered into,
wprowadzenie niniejszy,introduction this,
wprowadzenie ogólnych,introduction of general,
wprowadzenie statusu,introduction of the status,
wprowadzenie takiego,such introduction,
wprowadzeniu systemu,introduction of the system,
wraz ze,together with,
wrażliwe elementy,sensitive elements,
wrażliwych ekologicznie,ecologically sensitive,
wschodniego regionu,eastern border region,
wschodniej granicy,eastern border,
wskazać wszelkie,identify any,
wskazania poprzez,indication by,
wskazują poziom,indicate the level,
wskazują rodzaj,indicate the nature,
wskazuje odpowiednią,indicate the appropriate,
wskazywać konkretne,indicate concrete,
wskaźnik korupcji,corruption index,
wskaźnik rozwoju,development index,
wskaźnika dobrobytu,indicator of social welfare,
wsparcia bilansu,supporting moldovaâs balance,
wsparcia budżetowego,budget support,
wsparcia dla,support for,
wsparcia działań,supporting eu external action,
wsparcia finansowego,financial support,
wsparcia naukowego,scientific and technical support,
wsparcia procesu,support the accession process,
wsparcia publicznego,public support,
wsparcia rozwojowi,support for policy development,
wsparcia rozwoju,support the development,
wsparcia społeczeństwa,society support,
wsparcia wszelkich,support all,
wsparcia zewnętrznych,support to community external,
wsparcie administracyjne,administrative support,
wsparcie dla,to support,
wsparcie finansowe,financial support,
wsparcie inwestycji,support for investment,
wsparcie kapitału,capital support,
wsparcie naukowe,scientific and technological support,
wsparcie nowatorskich,support innovative,
wsparcie powinno,should be supported,
wsparcie praktyczne,practical support,
wsparcie reform,reform support,
wsparcie takie,such support,
wsparcie techniczne,technical assistance,
wsparcie wdrożenia,support the implementation,
wsparcie wspólnego,collaborative projects support,
wsparciem dla,assistance for,
wsparciu badań,support for research,
wsparciu komisji,support of the commission,
wsparciu ze,with the support,
wspiera komitet,assisted by the committee,
wspiera podkomisja,assisted by a subcommittee,
wspierał konferencję,assist the conference,
wspierany przez,assisted by,
wspomina również,also mentioned,
wspólna przestrzeń,common aviation area,
wspólną analizę,joint analysis,
wspólną dyskusję,joint debate,
wspólną fundację,joint foundation,
wspólną lecz,common but,
wspólną metodologię,common methodology,
wspólną polityką,common agriculture policy,
wspólną pracę,joint work,
wspólną przestrzenią,common aviation area,
wspólną strategię,joint african-eu strategy,
wspólne centrum,joint research centre,
wspólne dla,common to,
wspólne działanie,joint action,
wspólne inicjatywy,joint technology initiative,
wspólne oświadczenie,joint statement,
wspólne planowanie,common planning,
wspólne podejście,common approach,
wspólne prace,joint work,
wspólne programy,joint operational programme,
wspólne sprawozdanie,joint review report,
wspólne stanowisko,common position,
wspólne wdrażanie,joint implementation,
wspólnego basenu,common sea basin,
wspólnego bezpieczeństwa,common security,
wspólnego centrum,joint research centre,
wspólnego dla,common to,
wspólnego dobrobytu,shared prosperity,
wspólnego działania,joint action,
wspólnego finansowania,joint financing,
wspólnego komitetu,joint committee,
wspólnego obszaru,common area,
wspólnego organu,joint managing authority,
wspólnego planowania,joint transport sector planning,
wspólnego programu,joint operational programme,
wspólnego przedsięwzięcia,shared undertaking,
wspólnego punktu,common access point,
wspólnego rozumienia,shared understanding,
wspólnego rynku,common market,
wspólnego sekretariatu,joint secretariat,
wspólnego stanowiska,common position,
wspólnego tekstu,joint text,
wspólnego wdrażania,joint implementation,
wspólnego zainteresowania,mutual concern,
wspólnego zarządzania,shared management,
wspólnego zrozumienia,shared understanding,
wspólnej części,shared part,
wspólnej deklaracji,joint declaration,
wspólnej granicy,shared border,
wspólnej infrastruktury,joint local infrastructure,
wspólnej komisji,joint control commission,
wspólnej organizacji,common organisation,
wspólnej polityce,common agricultural policy,
wspólnej polityki,common fisheries policy,
wspólnej przestrzeni,common aviation area,
wspólnej realizacji,joint implementation,
wspólnej sieci,common communications network,
wspólnej stabilności,shared stability,
wspólnej strategii,joint eu-africa strategy,
wspólnej współpracy,joint cooperation,
wspólnej zewnętrznej,common external,
wspólnemu organowi,joint managing authority,
wspólnie czynią,jointly do,
wspólnie działały,work together,
wspólnie funkcję,jointly as,
wspólnie jako,jointly as,
wspólnie niezbędne,jointly take the necessary,
wspólnie przez,jointly by,
wspólnie rozpoczęli,together launch,
wspólnie wybierają,jointly select,
wspólnocie jako,community as,
wspólnota będzie,community will,
wspólnota gospodarcza,economic community,
wspólnota jest,community is,
wspólnota może,community can,
wspólnota nie,community that,
wspólnota powinna,community should,
wspólnota przyjęła,community has adopted,
wspólnotę badań,research from community,
wspólnotę energii,energy community,
wspólnotę gospodarczą,economic community,
wspólnotę jako,community as,
wspólnotę kolejnych,community funding of subsequent,
wspólnotę wdrażania,implementation of the union,
wspólnotę węgla,coal and steel community,
wspólnotę ze,community with,
wspólnoty bez,community funding programmes without,
wspólnoty będą,community level will,
wspólnoty dla,framework for,
wspólnoty do,in community,
wspólnoty energetycznej,energy community,
wspólnoty energii,energy community,
wspólnoty gospodarczej,economic community,
wspólnoty jako,community as,
wspólnoty jest,community macro-financial assistance shall,
wspólnoty poprzez,community budget through,
wspólnoty powinna,community macro-financial assistance should,
wspólnoty powinny,community financial instruments should,
wspólnoty przed,community's forests against,
wspólnoty są,community shall,
wspólny cel,joint objective,
wspólny komitet,joint committee,
wspólny organ,joint managing authority,
wspólny profil,common profile,
wspólny program,joint operational programme,
wspólny sekretariat,joint technical secretariat,
wspólny tekst,joint text,
wspólny temat,common theme,
wspólny wielojęzyczny,common multilingual,
wspólny wniosek,joint request,
wspólnych bądź,common or complementary,
wspólnych dla,common to,
wspólnych inicjatyw,joint technology initiative,
wspólnych korzyści,common benefit,
wspólnych lecz,common but,
wspólnych międzynarodowych,common international,
wspólnych naukowych,common scientific,
wspólnych organów,joint managing authority,
wspólnych pracach,joint work,
wspólnych programów,joint operational programme,
wspólnych projektów,joint operational programme,
wspólnych ram,common legal framework,
wspólnych stanowisk,common position,
wspólnych szkoleń,common training,
wspólnych warsztatów,joint workshops,
wspólnych zainteresowań,mutual interest,
wspólnych zasobów,common resources,
wspólnym dokumencie,joint document,
wspólnym działaniu,joint action,
wspólnym interesie,common interest,
wspólnym oświadczeniu,joint statement,
wspólnym podejściu,one approach,
wspólnym programem,joint operational programme,
wspólnym programie,joint operational programme,
wspólnym sprawozdaniem,joint interim report,
wspólnym stanowiskiem,common position,
wspólnym stanowisku,common position,
wspólnymi inicjatywami,joint technology initiative,
współczynnikiem konwersji,conversion factor,
współdziałać przy,cooperate to,
współpraca finansowa,cooperation new,
współpraca między,cooperation between,
współpraca policyjna,police and judicial cooperation,
współpraca pomiędzy,cooperation between,
współpraca powinny,cooperation should,
współpraca przemysłowa,industrial co-operation,
współpraca terytorialna,territorial cooperation,
współpraca ze,cooperation with,
współpracą handlową,trade and development cooperation,
współpracę finansową,financial cooperation,
współpracę między,cooperation between,
współpracę międzynarodową,international cooperation,
współpracę nad,cooperation at,
współpracę pomiędzy,cooperation between,
współpracę są,cooperation are,
współpracę techniczną,technological and research cooperation,
współpracę ze,cooperation with,
współpracują już,already collaborate,
współpracują ze,cooperate with,
współpracy administracyjnej,administrative cooperation,
współpracy badawczej,research cooperation,
współpracy dwustronnej,co-operation at bilateral,
współpracy energetycznej,energy cooperation,
współpracy finansowej,financial cooperation,
współpracy geograficznej,geographical cooperation,
współpracy gospodarczej,economic cooperation,
współpracy handlowej,trade and development cooperation,
współpracy jest,cooperation is,
współpracy między,cooperation between,
współpracy międzynarodowej,international cooperation,
współpracy międzynarodowej,international cooperation,
współpracy naukowej,scientific cooperation,
współpracy operacyjnej,operational co-operation,
współpracy policyjnej,police and judicial cooperation,
współpracy politycznej,political cooperation,
współpracy pomiędzy,cooperation between,
współpracy przemysłowej,industrial cooperation,
współpracy regionalnej,regional cooperation,
współpracy technicznej,technical cooperation,
współpracy terytorialnej,territorial cooperation,
współpracy tytuł,cooperation procedure title,
współpracy wewnątrz,cooperation within,
współpracy wielostronnej,multilateral cooperation,
współpracy wszystkich,cooperation by all,
współpracy zarówno,cooperation both,
współpracy ze,cooperation with,
współpracy zewnętrznej,external cooperation,
współzależność między,interdependence between,
wstąpieniu do,accession to,
wstęp wejście,introduction with the entry,
wstępne przetwarzanie,processing of initial,
wstępne szkolenia,initial teacher training,
wstępnego projektu,preliminary draft,
wstępny porządek,provisional agenda,
wstępny projekt,preliminary draft,
wstępnych informacji,initial communication,
wstępnych jest,provisional nap was,
wszechstronne porozumienie,comprehensive aviation agreement,
wszechstronnego partnerstwa,comprehensive partnership,
wszechstronnych porozumień,comprehensive aviation agreement,
wszelka pomoc,any assistance,
wszelką nielegalną,any illegal,
wszelkich dokumentów,any other document,
wszelkich dostępnych,all available,
wszelkich działań,all activities,
wszelkich informacji,any information,
wszelkich innych,any other,
wszelkich niezbędnych,all necessary,
wszelkich niezgodności,all incompatibilities,
wszelkich nowych,any new,
wszelkich pozostałości,any residue,
wszelkich propozycji,any proposal,
wszelkich stosownych,any appropriate,
wszelkich szkodliwych,any adverse,
wszelkich środkach,measured at all,
wszelkich wyjątkowych,any exceptional,
wszelkich zmian,any amendment,
wszelkie dostępne,all information made available,
wszelkie działania,any operation,
wszelkie gwarancje,every requisite guarantee,
wszelkie informacje,any information,
wszelkie inne,any other,
wszelkie istotne,all relevant,
wszelkie kierunki,in all,
wszelkie komunikaty,any communication,
wszelkie niezbędne,all necessary,
wszelkie obowiązki,any duties,
wszelkie opakowania,all packaging,
wszelkie operacje,all operations,
wszelkie potrzeby,any requirement,
wszelkie poufne,any confidential,
wszelkie pozostałości,any residue,
wszelkie treści,any content,
wszelkie urządzenia,any device,
wszelkie użyteczne,any useful,
wszelkie właściwe,all appropriate,
wszelkie wnioski,proposal and any,
wszelkie wysiłki,every effort,
wszelkie zmiany,any amendment,
wszelkiego dodatkowego,any additional,
wszelkiego przetwarzania,any processing,
wszelkiej niezależnej,any independent,
wszelkiej pomocy,any community assistance,
