w każdym programie,in each programme,
w każdym przypadku,in each case,
w każdym razie,in any case,
w każdym regionie,in each region,
w każdym trybie,in each operating mode,
w każdym wieku,at all ages,
w kodeksie postępowania,code of conduct on arms,
w kolejności alfabetycznej,in the alphabetical order,
w kolejnym okresie,in the next budget period,
w komisji głosuje,voting in committee,
w komisji jest,in committee shall,
w komisji jeśli,in committee if,
w komisji mogą,in committee may,
w komisji przy,committee meetings in accordance with,
w komisji rozdział,in committee chapter,
w komitecie są,within the committee shall,
w komunikacie komisji,in the commission communication,
w konkretnych działaniach,in specific research activities,
w konkurencji między,on conditions of competition,
w konstruktywny sposób,in a constructive way,
w konstruktywnym dialogu,constructive political dialogue,
w kontekście globalnym,in a global context,
w kontekście niniejszego,in the context of this,
w kontekście nowych,in the context of new,
w kontekście politycznym,in the political context,
w kontekście przystąpienia,within the context of accession,
w kontekście wspólnych,in the context of common,
w kontekście zmian,change and in the context,
w konwencji o,by the convention on long-range,
w krajowych dziennikach,in the national official journal,
w kraju ich,in their country,
w kraju języka,in the country whose language,
w krótkim okresie,in the short term,
w której mogą,in which member states may,
w której nie,on which it,
w których instytucja,in which the institution,
w których parlament,parliament on that,
w których uczestniczą,in which researchers participate,
w których vet,in which vet,
w którym instrument,for which the instrument,
w którym komisja,in which the commission,
w którym kwalifikacje,in which qualifications,
w którym poziom,at a level that,
w lotnictwie do,for aviation in,
w lotnictwie międzynarodowym,in international aviation,
w marcu pakietu,package in march,
w marcu tego,in march this,
w międzynarodowej współpracy,in international cooperation,
w międzyrządowym komitecie,in the intergovernmental negotiating committee,
w ministerstwie finansów,at the ministry of finance,
w momencie głosowania,at the moment of voting,
w monitorowanie realizacji,in monitoring the implementation,
w należycie uzasadnionych,in duly justified,
w nauce młodych,in science among young,
w negocjacjach zbiorowych,in collective bargaining,
w niniejszej części,this section looks at actions,
w niniejszej decyzji,in this decision,
w niniejszej dyrektywie,in this directive,
w niniejszym artykule,in this article,
w niniejszym programie,in this programme,
w niniejszym rozporządzeniu,in this regulation,
w niniejszym ustępie,in this paragraph,
w niniejszym załączniku,in this annex,
w obszarze euromed,in the euromed area,
w obszarze współpracy,cooperation in the area,
w obu przypadkach,in either case,
w odległej przyszłości,in the distant future,
w odniesieniu do,for reference modelling techniques for,
w odnośnej dziedzinie,in the relevant field,
w odpowiedniej formie,in the appropriate form,
w odpowiedzialny sposób,in a responsible way,
w oficjalnej delegacji,in an official delegation,
w ograniczonej liczbie,in a limited number,
w okresie nie,period which may in no,
w okresie od,the period from,
w okresie socjalistycznym,during the socialist period,
w okresie zobowiązań,in the commitment period,
w określonych materiałach,in specific materials,
w opakowaniach dla,in packaging for,
w opakowaniach powinna,in packaging should,
w organizacji pojawiają,appeared in this organisation,
w organizacji pracy,in the organisation of labour,
w ostateczną decyzję,into a final decision,
w ostatnim przypadku,in the latter case,
w parlamencie rozdział,in parliament chapter,
w pełni zaangażowane,fully involved in the work,
w pełni zgodny,in a manner fully consistent,
w perspektywach finansowych,in the financial perspective,
w perspektywie uczenia,a lifelong learning perspective,
w pewnych warunkach,on certain conditions,
w pierwszej kolejności,first in order,
w pierwszej połowie,the first half,
w pierwszym akapicie,in the first subparagraph,
w pierwszym czytaniu,the first reading,
w pierwszym kwartale,in the first quarter,
w pierwszym okresie,for the first trading period,
w pierwszym przypadku,in the first case,
w pisemnej odpowiedzi,in a written reply,
w planach działania,action plan for the european,
w planie działania,in the action plan,
w planie działań,in the plan of action,
w planowaniu migracji,planning for and managing migration,
w politykach wspólnoty,for future european union policy,
w połączeniu ze,in conjunction with,
w pomocy przedsiębiorstwom,in helping business,
w poprzednim akapicie,in the preceding subparagraph,
w poprzednim miesiącu,during the previous month,
w poprzednim paragrafie,in the previous paragraph,
w poprzednim roku,in the preceding year,
w porządku pierwszeństwa,in the order of precedence,
w postaci długoterminowych,in the form of long-term,
w postaci organicznej,in organic and inorganic form,
w postaci wspólnych,in the form of joint,
w powietrzu powinny,in ambient air should,
w powietrzu są,in ambient air are,
w pracach nad,in work on,
w praktyce zawodowej,into professional practice,
w problematyce zmian,climate change issues,
w proces reform,into the reform process,
w proces ten,in this process,
w procesach produkcyjnych,in a production process,
w procesie dialogu,in the dialogue process,
w procesie integracji,in the eu integration process,
w procesie produkcji,at production process,
w procesie produkcyjnym,in a production process,
w procesie programowania,in the programming processes,
w procesie rozwiązywania,in the process of solving,
w procesie tym,in this process,
w produkcji opakowań,for the manufacturing of packaging,
w programie prac,in the work programme,
w projekcie budżetu,the draft budget,
w projekcie rozporządzenia,in the draft regulation,
w promowaniu efektywnej,in the promotion of effective,
w przepływie funduszy,in the flow of funds,
w przestrzeni publicznej,in the public space,
w przeszłości cennym,valuable tool in the past,
w przewodniku do,in the guide to,
w przygotowaniach krajowych,in the preparation of national,
w przygotowaniu adaptacji,preparing for adaptation,
w przypadkach tymczasowego,in the case of provisional,
w przypadku pewnych,in the case of certain,
w przypadku tacis,case for tacis,
w przypadku takich,in the case of such,
w przypadku terminów,in the case of time,
w przypadku udziału,in the case of participation,
w przypadku wątpliwości,in case of doubt,
w przypadku zakłócenia,in the case of disruption,
w przypadku zrzutów,case of discharge,
w przyszłej ekspansji,for future expansion,
w przyszłości przez,on future operations for,
w przyszłości za,to happen in the future,
w przyszłych negocjacjach,for future international negotiations,
w przyszłym międzynarodowym,in a future international,
w przyszłym prawodawstwie,in future environmental legislation,
w publicznej debacie,in public debate,
w ramach ich,the framework of their,
w ramach których,in the frame of which,
w ramach niniejszego,in this framework,
w ramach niniejszej,within the framework of this,
w ramach piątego,fifth framework programme in what,
w ramach polityki,in the policy framework,
w ramach programu,within the framework programme,
w ramach siódmego,the seventh framework,
w ramach swoich,within the framework of,
w ramach unfccc,in the framework of unfccc,
w ramach wspólnoty,within the community framework,
w razie jakiegokolwiek,at any time,
w razie siły,in the case of force,
w razie wątpliwości,in case of doubt,
w regionalnym programie,in the regional indicative programme,
w regionalnym seminarium,regional seminar on anti-personnel,
w regionie powinny,in this region should,
w rejestrze chemikaliów,register on chemicals,
w rejestrze publicznym,in the public register,
w rezolucji legislacyjnej,in the legislative resolution,
w rezolucji rady,in council resolution,
w rio de,in rio de,
w rocznym budżecie,in the annual budget,
w rocznym programie,in the annual legislative programme,
w roku kalendarzowym,in a calendar year,
w rolnictwie nie,in agriculture is not,
w rozwiązywaniu innych,in solving other,
w rozwoju tych,in the development of those,
w rozwoju vet,progress in developing vet,
w rozwój takich,in the development of such,
w rynku wewnętrznym,in the internal market,
w sektorze bezpieczeństwa,for the civil security sector,
w sektorze energetycznym,in the energy sector,
w sektorze energii,in the energy sector,
w sektorze infrastruktury,in the telecommunication infrastructure sector,
w sektorze małych,small enterprise sector in which,
w sektorze nuklearnym,in the nuclear sector,
w sektorze przemysłu,in the manufacturing industry sector,
w sektorze samochodowym,in the automotive sector,
w sektorze transportu,the transport sector,
w siódmym programie,within the seventh framework programme,
w skali globalnej,a global scale,
w skardze do,in the complaint to,
w skoordynowany sposób,in a coordinated manner,
w sobie jest,is in itself,
w sobie nie,in itself does not,
w specjalnej komisji,on the special committee,
w społeczeństwie cel,in society objective,
w społeczeństwie informacyjnym,in the information society,
w społeczeństwie obywatelskim,in civil society,
w społeczeństwie wiedzy,in a knowledge society,
w sposób dostosowany,in a manner tailored,
w sposób elastyczny,in a flexible manner,
w sposób przejrzysty,transparent way on the basis,
w sposób zgodny,in a way compatible,
w sposób zintegrowany,in an integrated way,
w spójnych ramach,within the coherent framework,
w sprawie ich,concerning their participation in community,
w sprawie każdej,each case for,
w sprawie przyrody,action on nature,
w sprawie strategii,case for the pre-accession strategy,
w sprawie środowiska,action on environment,
w sprawie zmian,action on tackling climate change,
w sprawozdaniu komisji,in a committee report,
w sprawozdaniu rocznym,in the annual report,
w sprawozdaniu są,in the report shall,
w stolicy skopje,in the capital skopje,
w stosowny sposób,in an appropriate manner,
w stosunkach gospodarczych,in its economic relations,
w stosunkach między,in relations between,
w stosunku do,in relation to,
w strategicznym interesie,strategic interest in ukraine,
w strefie konfliktu,in moldova's conflict zone,
w suchej skale,in dry rock,
w swoich krajach,in their country,
w swoich własnych,in their own,
w swoim pierwszym,in their first,
w swoim programie,programme and in,
w swoim regulaminie,in its rules,
w swoim sprawozdaniu,in its interim report,
w swój drugi,in its second,
w system bardziej,system into a more,
w system energetyczny,energy system into a less-,
w systemie demokratycznym,in a democratic system,
w systemie dystrybucji,in the distribution system,
w szkole podstawowej,at primary school,
w ścisłej konsultacji,in close consultation,
w ścisłej współpracy,in close cooperation,
w ścisłym partnerstwie,in close partnership,
w środowisku fizycznym,in the physical environment,
w świetle nowej,in light of the new,
w świetle nowych,in the light of new,
w świetle potrzeby,in light of the need,
w świetle tego,in the light,
w świetle wspólnego,in light of the joint,
w taki sposób,in such a way,
w takich innych,at such other,
w takich przypadkach,in the case of such,
w takim przypadku,in such a case,
w tampere będzie,in tampere will,
w ten sposób,in this way,
w testowaniu ecvet,in the testing of ecvet,
w traktowaniu byłych,in the treatment of former,
w transporcie pasażerskim,for passenger and cargo transportation,
w transporcie powietrznym,air transport on climate,
w transporcie publicznym,in public transport,
w trudnej sytuacji,into a difficult situation,
w trzech kluczowych,in three key,
w trzecim przypisie,in the third footnote,
w tych pracach,in this work,
w tych regionach,in this region,
w tym artykule,to in article,
w tym celu,for this purpose,
w tym czasie,at that time,
w tym dniu,date referred to in paragraph,
w tym do,ten guidelines for action in,
w tym języku,in that language,
w tym kierunku,for this in,
w tym kontekście,in that context,
w tym kraju,in that country,
w tym obszarze,in this area,
w tym okresie,within that period,
w tym porozumieniu,in that agreement,
w tym porządki,in order to,
w tym procesie,in this process,
w tym przemyśle,in the industry and to,
w tym przypadku,in this case,
w tym regionie,in this region,
w tym sektorze,section looks at actions,
w tym sensie,in the sense that,
w tym środki,in implementing it,
w tym terminie,within this time,
w tym wsparcia,for community assistance under this,
w tym wspólnym,in this joint,
w tym wypadku,in this case,
w tym względzie,in this respect,
w unii powinny,in the union should,
w vet poprzez,in vet through,
w ważny mechanizm,important mechanism for fostering,
w wielostronnym podejściu,in the multilateral approach,
w wolnym kwasie,in the free,
w wykazie tym,on a list to,
w wymianie doświadczeń,in sharing experience,
w wysoce konkurencyjnym,in a highly competitive,
w wysokim stężeniu,high concentration in,
w wystarczająco precyzyjny,in a sufficiently precise,
w zakresie bezpieczeństwa,security in the region,
w zakresie środowiska,community in the sphere,
w załączniku do,in the annex to,
w załączniku iia,in annex iia,
w załączniku iib,in annex iib,
w zapobieganiu torturom,in the prevention of torture,
w zasadzie być,in principle be,
w zgromadzeniu parlamentarnym,at the parliamentary assembly,
w żaden sposób,in any way,
w żadnym przypadku,in any case,
w żadnym wypadku,in any event,
w życiu codziennym,in everyday life,
w życiu gospodarczym,in economic life,
w życiu politycznym,in political life,
w życiu publicznym,in public life,
w żywotnym interesie,vital interest in seeing,
wagę do roli,importance to the role,
walce z negatywnymi,struggle with the negative,
walce z terroryzmem,fight against terrorism,
walczyć o prawo,battle for the right,
walka z korupcją,fight against corruption,
walki przeciwko zmianom,fight against climate change,
walki z korupcją,fight against corruption,
walki z terroryzmem,combat terrorism and the proliferation,
walutowego i finansowego,monetary and financial,
warsztaty oraz zapewniają,workshops and ensure,
warsztaty z poszczególnymi,workshops with individual,
wartość kaloryczną paliwa,calorific value of a fuel,
wartość odniesienia dla,reference value for,
warunkach korzystnych dla,conditions which are favourable for,
warunkach w dostawach,conditions in the supply,
warunkami rynkowymi dla,market conditions for,
warunki finansowe są,financial conditions are,
warunki niezbędne do,conditions necessary for,
warunkiem że program,condition that a programme,
warunków do pokonywania,conditions for overcoming,
warunków rynkowych dla,market conditions for,
warunków społeczeństwa obywatelskiego,conditions of civil society,
ważną bazą dla,important basis for,
ważną część tych,important part of this,
ważne dla powodzenia,important to the success,
ważne jest także,is also important to,
ważne jest to,it is crucial to,
ważne jest usunięcie,is particularly important to remove,
ważności głosowania mogą,validity of a vote may,
ważny punkt odniesienia,important reference point,
ważnym aspektem przystosowania,important aspect of adaptation,
ważnym i atrakcyjnym,important and attractive,
ważnym krokiem jest,important next step is,
ważnym zadaniem takich,important task for such,
wątpliwości co do,doubt as to,
wczesną naukę języków,early language learning,
wczesnej nauce języków,early language learning,
wczesnym etapie rozwoju,early stage of development,
wczesnym stadium ich,early stage of their,
wdrażania i rozwoju,implementation and the evolution,
wdrażania niniejszej konwencji,implementation of this convention,
wdrażania protokołu przez,implementation of this protocol by,
wdrażanie będzie wymagało,implementation will require,
wdrażanie niniejszego rozporządzenia,implementation of this regulation,
wdrażanie przez stronę,implementation by a party,
wdrażanie tego wspólnego,implementation of this joint,
wdrażaniem programu regionalnego,implementation of the regional programme,
wdrożenia niniejszego artykułu,implementation of this article,
wdrożenia niniejszego rozporządzenia,implementation of this regulation,
wdrożenia niniejszej decyzji,implementation of this decision,
wdrożenia oraz oceny,implementation and assessment,
wdrożenia takich ram,implementation of such a framework,
wdrożenie niniejszego porozumienia,implementation of this interinstitutional agreement,
wdrożenie pomocy poprzez,implementation of the assistance through,
wdrożenie programu powinno,implementation of the programme should,
wdrożeniowych i umożliwiając,introduction and facilitating,
według grup politycznych,political group in the alphabetical,
według kolejności alfabetycznej,in the alphabetical order,
według której zgoda,which are in accordance,
według niedawnego raportu,in a recent report,
według planu działania,action plan in the strategic,
według strony przyczyniają,party believes contribute to addressing,
wejścia na rynek,to enter the market,
wejściowych danych odniesienia,input reference data,
wersji i formacie,version and format,
weryfikacja i testowanie,verification and testing,
weryfikacja podstawy prawnej,verification of legal basis,
weryfikacja zgodności finansowej,verification of financial compatibility,
weryfikacji i sprawozdawczości,verification and reporting,
weryfikacji i testowania,verification and testing,
weryfikacji powinien również,verification system should also,
weryfikacji technologii środowiskowych,environmental technology verification system,
wewnątrz i poza,within and outside,
wewnątrz wspólnego obszaru,within the common area,
wewnętrzną organizację parlamentu,internal organisation of parliament,
wewnętrzne i zewnętrzne,internal and external,
wewnętrznego i ochrony,internal market and consumer protection,
wewnętrznego jako część,internal use as part,
wewnętrznego oraz unikać,internal market and avoid,
wewnętrznego rynku energii,internal market in energy,
wewnętrznej i zewnętrznej,internal and external,
wewnętrznej zgodności między,internal consistency between,
wewnętrznych i zewnętrznych,internal and external,
wewnętrznym i nie,internal market and do not,
wewnętrznym i zewnętrznym,internal and external,
wewnętrznym oraz intensyfikacji,internal market and the intensification,
wezwanie komisji do,commission in its call for,
węgla i innych,coal and other,
węgla i stali,coal and steel,
węgla w każdym,carbon stocks in each,
węgla z atmosfery,carbon sequestration from the atmosphere,
wiarygodne i skuteczne,reliable and effective,
wiatrowej i energii,wind and sustainable biomass energy,
wiatru na transport,wind on horizontal transport,
wiążącego traktatu międzynarodowego,binding international treaty,
wiąże w całości,binding in its entirety,
wiedzy dla wzrostu,knowledge for economic growth,
wiedzy i technologii,science and technology,
wiedzy i wyników,expertise and results,
wiedzy i zarządzania,knowledge discovery and management,
wiedzy naukowej poprzez,scientific knowledge through,
wiedzy o wszystkich,knowledge about all,
wiedzy od badań,knowledge from research,
wiejskie i wielofunkcyjne,country life and multifunctional,
wiek krajowa strategia,ages a national strategy,
wiele jest bezpośrednio,many of which are directly,
wiele z nich,many of them maintain that,
wiele za wcześnie,much too early,
wielkości i wzrostu,size and growth,
wielojęzycznego wspólnego punktu,multilingual common access point,
wielojęzyczności i innych,multilingualism and other,
wielojęzyczności obejmuje gospodarcze,multilingualism policy encompasses the economic,
wielojęzyczności w badaniach,multilingualism issues in research,
wielojęzyczności za pomocą,support for multilingualism has,
wielojęzyczny punkt dostępu,multilingual access point,
wielojęzycznymi oraz clil,multilingual comprehension and clil,
wielostronne lub regionalne,multilateral or regional,
wielostronnego procesu konsultacyjnego,multilateral consultative process,
wielostronnych grundtvig jest,grundtvig multilateral projects is,
wielostronnym podejściu do,multilateral approach to,
wielostronnymi i regionalnymi,multilateral and regional,
większość tych operacji,most of those operations,
winno poinformować komisję,should inform the commission,
wiodącym obszarem badawczym,leading research area,
wizualne czy audiowizualne,visual or audiovisual,
wjazd samochodem do,entering city centres by car,
wjazdu i przepływu,entry and movement,
wkład społeczeństwa obywatelskiego,contribution of civil society,
wkład ten może,this contribution may,
wkład w znaczący,contribution for a meaningful,
wkładu wspólnoty do,community contribution to,
wlot próbnika powinien,inlet probe should,
własnego systemu dostarczania,own system for delivery,
własnej inicjatywy dochodzeniem,investigation when conducting own initiative,
własności intelektualnej są,intellectual property rights are,
własność lub są,are publicly owned or in,
właściwa odbudowa przyrody,appropriate restoration of nature,
właściwe dla pełnego,appropriate for the full,
właściwe władze mogą,competent authority may,
właściwej do tego,appropriate to this,
właściwej i skutecznej,appropriate and successful,
właściwej komisji parlamentarnej,appropriate parliamentary committee,
właściwej równowagi między,right balance between,
właściwym poziomie krajowym,appropriate national or community level,
właściwym poziomie terytorialnym,appropriate territorial level,
właściwymi dostępnymi środkami,appropriate means available,
włączenia danych o,incorporation of data,
włączenia lotnictwa do,incorporation of international aviation into,
włączenia wszelkich innych,incorporation of any other,
włączenie międzynarodowego lotnictwa,incorporation of international aviation,
włączenie społeczeństwa obywatelskiego,inclusion of civil society,
włączeniem transportu lotniczego,incorporation of air transport,
wniosek do parlamentu,proposal to parliament,
wniosek drugiej stronie,request onto the other party,
wniosek grupy politycznej,a political group,
wniosek jednej czwartej,requested by one quarter,
wniosek jest oczywisty,conclusion is obvious,
wniosek na piśmie,requested in writing,
wniosek nie jest,application is not,
wniosek nie może,request may not,
wniosek o głosowanie,ballot if requested by,
wniosek rady o,proposal calling on the council,
wniosek taki jest,such a motion shall,
wniosek tymczasowej komisji,request from the temporary committee,
wnioski o dostęp,application for access,
wnioskiem o głosowanie,ballot if requested by,
wnioskodawca nie jest,applicant is not,
wniosków o dostęp,application for access,
wniosków o finansowanie,application for funding,
wniosku lub bezpośrednio,application or directly,
wniosku o odesłanie,request for referral,
wobec wspólnego komitetu,to the eea joint committee,
woda i zasoby,water and marine resources,
wodach lub emisji,water or on discharge,
wodą lub wilgotnym,water or damp,
wodna będzie musiała,water framework directive will need,
wodne już są,water resources are already,
wodnej i gospodarki,water and waste management,
wodorowe i ogniwa,cell and hydrogen industries,
wodór i ogniwa,cell and hydrogen industries,
wody i energii,water and energy,
wody i gleby,water and soil,
wody i innych,water and other,
wody i rolnictwa,water resources and agriculture,
wody i susz,water scarcity and drought,
wody oraz spójnej,water status and a coherent,
wody w innych,water protection directives in,
wody w projektowaniu,water in the design,
wojen lub niepokojów,war or civil disturbance,
wojną lub zamieszkami,war or civil disturbance,
wokół wlotu sondy,around the inlet sampling probe,
wolne od opłat,free of charge,
wolnego handlu do,free trade area by,
wolnego handlu jako,free trade area as,
wolnego kwasu siarkowego,free sulphuric acid,
wolności i stabilności,freedom and stability,
wolnych i autonomicznych,free and autonomous,
wolnym kwasie chlorowodorowym,free hydrochloric acid,
wpływ na bezpieczeństwo,impact on human safety,
wpływ na ceny,impact on the market price,
wpływ na klimat,impact on climate,
wpływ na ogólne,impact on the overall,
wpływ na popyt,impact on the demand,
wpływ na środowisko,impact on the environment,
wpływa nie tylko,not only affect ukraine,
wpływają na rozwój,influence on the development,
wpływem na konkurencyjność,impact on competitiveness,
wpływowi na środowisko,impact thereof on the environment,
wpływu i efektywności,impact and effectiveness,
wpływu na działania,impact on the activities,
wpływu na środowisko,impact on the environment,
wpływu na zdrowie,impact on health,
wpływu na zmiany,change and their impact on,
wpływu są często,often the impact assessments are,
wpływu transportu lotniczego,impact of air transport,
wpływu używania paliw,impact of fossil fuel use,
wpływu zmian klimatu,impact of climate change,
wprowadzenia granicy schengen,introduction of the schengen border,
wprowadzenie niniejszy komunikat,introduction this communication,
wprowadzenie podatku energetycznego,introduction of an energy tax,
wprowadzenie w komunikacie,introduction in its communication,
wraz z bardziej,together with more,
wraz z dobrobytem,together with economic prosperity,
wraz z nazwą,together with the name,
wraz z niniejszym,together with this,
wraz z oceną,together with an assessment,
wraz ze wszelkimi,together with any,
wrażliwe elementy środowiska,sensitive elements of the environment,
wrażliwymi na zmiany,sensitive to climatic change,
wschodniego regionu przygranicznego,eastern border region,
wschodniej i zachodniej,eastern and western,
wschodnimi i południowymi,eastern and southern,
wschód i sahara,east and western sahara,
wskazania poprzez etykietowanie,indication by labelling,
wskazują na potrzebę,indicate the need for,
wskazuje odpowiednią podstawę,indicate the appropriate legal basis,
wskaźnika dobrobytu społecznego,indicator of social welfare,
wsparcia dla środków,resources to support the implementation,
wsparcia działań zewnętrznych,supporting eu external action,
wsparcia i współpracy,support and cooperation,
wsparcia rozwojowi polityki,support for policy development,
wsparcia społeczeństwa obywatelskiemu,civil society support in,
wsparcia wszelkich działań,support all activities,
wsparcia z zewnątrz,of outside support by,
wsparcie dla badań,support for research,
wsparcie dla działań,support for activities,
wsparcie dla edukacji,support for education,
wsparcie dla gmes,support to gmes,
wsparcie dla innowacyjnych,support for innovative,
wsparcie dla inspire,support to inspire,
wsparcie dla kluczowych,support for key,
wsparcie dla ośrodka,support for a centre,
wsparcie dla przedsiębiorstw,support for businesses,
wsparcie dla przygotowania,support for linguistic preparation,
wsparcie dla społeczeństwa,support for civil society,
wsparcie dla spójnego,support for the coherent,
wsparcie dla takiego,support for such,
wsparcie dla wielojęzyczności,support for multilingualism,
wsparcie dla współpracy,to support collaboration,
wsparcie finansowe dla,financial support for,
wsparcie takie może,such support may,
wsparcie wspólnego programu,support for a joint programme,
wsparcie z programu,support from the framework programme,
wspiera podkomisja do,assisted by a subcommittee,
wspierany przez wspólny,assisted by a joint,
wspomniano na początku,mentioned at the beginning,
wspólna polityka zagraniczna,common foreign and security policy,
wspólna przestrzeń lotnicza,common aviation area,
wspólną dyskusję nad,joint debate on,
wspólną metodologię dla,common methodology for,
wspólną polityką rolną,common agricultural policy,
wspólną polityką zagraniczną,common foreign and security policy,
wspólną przestrzenią lotniczą,common aviation area,
wspólne centrum badawcze,joint research centre,
wspólne dla wszystkich,common to all,
wspólne działanie rady,council joint action,
wspólne działanie wchodzi,joint action shall enter,
wspólne prace nad,joint work on,
wspólne programy operacyjne,joint operational programme,
wspólne stanowisko jest,common position shall,
wspólne stanowisko rady,council's common position,
wspólne wdrażanie będzie,joint implementation will,
wspólnego basenu morskiego,common sea basin,
wspólnego centrum badawczego,joint research centre,
wspólnego działania są,joint action shall,
wspólnego komitetu konsultacyjnego,joint consultative committee,
wspólnego obszaru gospodarczego,common economic area,
wspólnego programu działań,joint programme of activities,
wspólnego programu operacyjnego,joint operational programme,
wspólnego punktu dostępu,common access point,
wspólnego stanowiska jest,common position shall,
wspólnego stanowiska po,to reject the common position,
wspólnego stanowiska rady,council's common position,
wspólnego stanowiska są,common position shall,
wspólnego zarządzania przez,through shared management,
wspólnej części zewnętrznej,shared part of the external,
wspólnej infrastruktury lokalnej,joint local infrastructure,
wspólnej komisji kontroli,joint control commission,
wspólnej organizacji rynku,common organisation of the market,
wspólnej polityce rolnej,common agricultural policy,
wspólnej polityki handlowej,common commercial policy,
wspólnej polityki rolnej,common agricultural policy,
wspólnej polityki zagranicznej,common foreign and security policy,
wspólnej przestrzeni lotniczej,common aviation area,
wspólnej przestrzeni wolności,common area of freedom,
wspólnej realizacji jej,joint implementation of its,
wspólnej sieci łączności,common communications network,
wspólnej zewnętrznej polityki,common external energy policy,
wspólnie funkcję stałych,jointly as permanent,
wspólnie jako stali,jointly as permanent,
wspólnie przez konferencję,jointly by the conference,
wspólnie przez państwo,jointly by the member state,
wspólnie przez parlament,jointly by parliament,
wspólnie wybierają te,jointly select those,
wspólnie z radą,together with the council,
wspólnie z regionalną,together with the regional,
wspólnocie i dla,community and for,
wspólnocie jako całości,community as a whole,
wspólnocie lub osobę,community or the person,
wspólnota będzie wdrażać,community will implement,
wspólnota i jej,community and its,
wspólnota jest stroną,community is a party,
wspólnota może przyjąć,community may adopt,
wspólnota oraz jej,community and its,
wspólnota powinna być,community should be,
wspólnota powinna przygotować,community should prepare,
wspólnota powinna zatem,community should therefore,
wspólnotę energii atomowej,atomic energy community shall,
wspólnotę i istnieje,community and there is,
wspólnotę i jej,community and its,
wspólnotę i przez,community and by,
wspólnotę jako całość,community as a whole,
wspólnotę oraz jej,community and its,
wspólnotę oraz wszystkie,community and all,
wspólnoty bez uszczerbku,community funding programmes without prejudice,
wspólnoty dla gospodarki,community strategy for waste management,
wspólnoty do rsff,community contribution to the rsff,
wspólnoty i jej,community and its,
wspólnoty i przyczyniać,community policies and contribute,
wspólnoty i wszystkich,community and all,
wspólnoty jako całości,community as a whole,
wspólnoty lub krajów,community or a country,
wspólnoty lub państwa,community or a member state,
wspólnoty na operacje,community budgetary guarantee for operations,
wspólnoty oraz jej,community and its,
wspólnoty poprzez pośrednie,community budget through centralised indirect,
wspólnoty w kierunku,at community level in,
wspólny organ zarządzający,joint managing authority,
wspólny plan działania,joint eu-israel enp action plan,
wspólny program operacyjny,joint operational programme,
wspólny program prac,joint work programme,
wspólny sekretariat techniczny,joint technical secretariat,
wspólny temat działań,common theme for action,
wspólny wielojęzyczny punkt,common multilingual access point,
wspólnych dla wszystkich,common to all,
wspólnych programów operacyjnych,joint operational programme,
wspólnych ram prawnych,common legal framework,
wspólnych stanowisk jest,is indeed a common position,
wspólnym programem operacyjnym,joint operational programme,
wspólnym programie operacyjnym,joint operational programme,
współdziałać i popierać,cooperate in and promote,
współistnieć na równych,coexist on an equal,
współpraca między wspólnotą,cooperation between the community,
współpraca pomiędzy komisją,co-operation between the commission,
współpraca w ramach,cooperation framework in,
współpraca z innymi,cooperation with other,
współpraca ze społeczeństwem,cooperation with civil society,
współpraca ze zgromadzeniem,cooperation with the parliamentary assembly,
współpracę i dialog,cooperation and dialogue,
współpracę i integrację,cooperation and integration,
współpracę i stopniową,cooperation and progressive,
współpracę i wymianę,collaboration and sharing,
współpracę między krajowymi,cooperation between the national,
współpracę między rzecznikiem,co-operation between the ombudsman,
współpracę oraz efektywność,cooperation and efficiency,
współpracę pomiędzy jednym,cooperation between one,
współpracę w dziedzinie,cooperation in the field,
współpracę z innymi,cooperation with other,
współpracę ze społeczeństwem,cooperation with civil society,
współpracować w poszczególnych,cooperate in particular,
współpracować w promowaniu,cooperate in the promotion,
współpracować w przygotowaniu,cooperate in preparing,
współpracować w rozwoju,cooperate in the development,
współpracować z innymi,cooperate with other,
współpracował z międzyrządowym,cooperate closely with the intergovernmental,
współpracują z komisją,cooperate with the commission,
współpracują ze swoimi,cooperate with their,
współpracy i inne,cooperation structures and other,
współpracy i integracji,cooperation and integration,
współpracy i partnerstwa,collaboration and partnership,
współpracy i pomocy,cooperation and assistance,
współpracy i stopniowej,cooperation and progressive,
współpracy i stosunków,cooperation and relations,
współpracy i wsparcia,co-operation and support,
współpracy między krajami,cooperation between the partner country,
współpracy między młodymi,cooperation between young,
współpracy między państwem,cooperation between one member state,
współpracy między parlamentem,cooperation between the parliament,
współpracy między rządem,cooperation between the government,
współpracy między unią,cooperation between the european union,
współpracy międzynarodowej będą,international cooperation actions will,
współpracy międzynarodowej by,international cooperation to,
współpracy międzynarodowej między,international cooperation among,
współpracy oraz główne,cooperation and establishes the main,
współpracy regionalnej między,regional cooperation between,
współpracy technicznej między,technical cooperation between,
współpracy w duchu,cooperation and in a spirit,
współpracy w dziedzinie,cooperation in the field,
współpracy w konkretnych,cooperation in specific,
współpracy w sprzyjających,for continued cooperation under favourable,
współpracy z innymi,cooperation with other,
współpracy z komisją,cooperation with the commission,
współpracy z parlamentem,cooperation with the european parliament,
współpracy z przemysłem,collaboration with industry,
współpracy z tymi,cooperation with those,
współpracy z wielostronnymi,cooperation with multilateral,
współpracy zarówno przy,cooperation both at,
współpracy ze społeczeństwem,cooperation with civil society,
współpracy ze społecznością,cooperation with the international community,
współpracy ze strategicznymi,cooperation with strategic,
